uid,movement
01055,1
29510,1
01043,1
01077,1
01073,5
01069,1
01095,1
01097,6
01089,2
01081,1
19153,1
01015,1
01003,2
21111,1
26163,1
26125,1
01117,1
01103,1
01101,2
01121,1
01125,2
01127,1
06037,2
06065,1
06059,1
06073,1
06071,1
45045,1
40145,1
40143,6
40137,1
40135,1
40131,1
40125,1
40123,1
40121,1
40119,1
40111,1
47093,1
36047,1
47065,1
47037,3
08005,1
08059,1
08041,1
17197,1
08031,1
17163,1
40101,1
40109,8
17119,1
47113,1
40021,1
40027,3
40013,1
40019,1
40017,1
47125,1
40047,1
40037,1
40031,2
27053,1
40051,1
40089,1
47187,1
40079,1
47157,9
13215,1
47149,1
31109,1
18163,1
17031,5
17043,1
28067,1
22119,2
22117,1
22115,14
22113,15
22111,1
20045,1
28059,2
22125,1
22127,1
22121,2
28047,4
28049,5
28045,1
28035,1
28033,1
22109,7
29019,1
22101,6
22103,4
22105,3
28029,1
28011,1
13121,3
28001,2
13135,2
29095,3
29097,1
29099,1
29077,2
28091,1
28089,1
29047,1
28087,1
28085,1
28083,1
28081,1
28075,1
28073,1
48297,2
48299,1
48293,4
48291,37
18097,1
48273,4
48277,1
48285,7
48397,2
48289,4
48395,4
48287,5
48391,2
48281,1
48381,1
48255,4
48251,7
48257,4
48259,2
48373,17
48265,2
48375,1
48379,1
48363,1
48365,3
48231,3
48361,36
48239,6
48367,2
31055,1
22097,12
48241,12
48355,47
22095,2
22093,1
48245,144
48351,5
48249,3
22099,6
48347,15
48217,2
22089,2
48215,20
48213,8
48349,5
22083,1
22081,1
22087,1
48343,1
22085,6
22077,2
22079,18
48225,7
48339,137
48221,1
48223,1
22071,12
48331,6
22073,5
22075,1
48329,1
48325,2
22069,5
48323,1
22067,1
48321,20
22063,5
22061,2
22059,1
48203,5
22055,35
48313,4
22057,3
48209,13
48315,1
22051,12
22053,9
48201,18489
22047,3
48303,2
22045,12
22049,1
48309,25
22043,2
22041,1
22033,27
22037,1
22039,9
22031,3
22029,1
22027,1
22025,1
22023,4
22021,1
22015,6
22017,18
22011,10
22013,1
22019,67
20173,3
20177,1
22005,5
22007,2
22001,15
22003,7
22009,5
13021,1
13089,2
48199,24
13095,1
29183,1
13063,1
29189,4
13067,3
48157,234
12011,2
48163,1
48161,3
48171,1
48177,5
12031,2
12033,4
48175,2
48181,2
48187,15
48185,9
48183,9
48485,2
48481,21
48113,100
48489,1
48473,14
48123,6
48471,24
48121,10
48479,5
48477,12
48135,1
48131,1
48139,8
48145,3
48493,5
48143,1
48491,40
48141,3
48497,1
12009,1
12005,1
48499,2
48149,7
12001,1
48147,1
48449,1
12091,2
12095,2
48441,2
12099,1
48439,45
37119,1
48469,28
48467,4
48465,1
48463,1
48455,5
48457,8
48459,2
48451,2
48453,170
48409,16
48407,9
48405,3
12057,3
48403,3
48401,6
20091,2
48423,19
48427,1
12073,1
12071,1
48419,5
12086,2
12081,1
12083,1
04019,1
39049,1
04013,2
48091,10
48097,1
48099,6
39061,1
48089,8
48085,13
48071,1127
48073,11
20209,1
39035,1
12115,1
48019,1
12117,1
48015,10
12113,1
05069,1
48013,3
12127,1
48029,129
48027,31
48025,8
48021,16
05045,1
05059,1
48007,7
12103,3
05057,1
48005,24
12101,1
12105,1
05051,2
48001,9
05027,1
48055,8
48057,7
48051,5
48053,3
05033,1
05031,1
05035,1
48067,2
48063,1
48061,18
48037,2
48039,21680
48031,1
05007,2
48035,1
48049,1
48041,49
35013,1
35001,1
05085,1
05091,1
28127,1
28121,2
28113,1
28149,1
28133,1
28163,1
28157,1
28151,1
42003,1
05119,6
05115,1
05103,1
39113,1
05125,1
05131,2
05139,1
05143,2
05145,1
55079,1
28109,1
28105,1
