uid,movement
55021,14
55025,38
55027,21
55029,2
55035,4
55033,1
55039,32
55037,1
55009,228
55001,8
55019,6
55017,2
55015,62
26163,1
26139,2
26121,3
26127,1
26125,1
26101,1
26105,1
26103,1
26109,2
19061,1
27169,1
17197,1
17177,1
27123,1
27109,1
17111,3
27037,1
27053,1
17097,6
17089,3
17037,1
17031,15
17043,5
17007,1
18089,1
17201,4
26005,1
55119,2
55111,7
55117,22
55115,3601
55101,3
55103,1
55105,5
55139,386
55137,89
55133,21
55131,19
55125,1
55127,2
55121,1
55123,1
26041,1
26043,1
26019,1
55141,30
55043,1
55041,2
26081,1
55047,10
55045,1
55049,1
55053,2
55055,5
55057,7
55059,2
55063,5
55061,3
55069,8
55067,8
26055,1
55073,77
55075,9
55071,12
55077,8
55078,8
55079,24
55083,17
55081,5
55087,2910
55085,4
55089,4
55097,350
55099,1
