uid,movement
26163,4
26125,1
26115,1
17031,1
54107,1
39089,2938
39081,1
39085,1
42125,1
39097,2
39099,3
39091,1
39093,7
39095,3
39041,152
39043,2
39045,12
39047,1
39049,240
39055,1
39059,3
39057,2
39061,1
39063,2
39065,1
39073,1
39077,5
39075,91
39003,2
39005,99
39009,1
39011,1
39013,1
39019,1
39017,1
39021,1
39023,3
39029,2
39035,11
39033,38
39031,103
42007,1
42003,4
39165,1
39167,1
39169,73
54069,1
39175,2
39173,2
39147,4
39141,1
39143,1
39149,1
39151,19
39159,3
39157,8
39155,1
39153,19
39121,1
39123,1
39127,3
39129,3
39133,3
39139,622
39117,2714
39119,83
39113,3
39115,1
39109,1
39103,10
39101,35
26099,1
